latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,daynight,brightness,frp,log_frp,delta_brightness,confidence_enc,land_use_type,distance_to_industrial,historical_frequency,time_of_day,season,month,category
14.14709,77.40031,330.17,0.55,0.51,2026-08-29,848,N,VIIRS,n,2.0NRT,296.0,D,330.17,1.36,0.8586616190375187,34.17,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
14.18999,77.3446,342.86,0.43,0.38,2026-08-30,828,N,VIIRS,n,2.0NRT,298.23,D,342.86,3.06,1.4011829736136414,44.63,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
14.47656,78.25895,335.97,0.39,0.36,2026-08-31,809,N,VIIRS,n,2.0NRT,296.94,D,335.97,5.87,1.927164106234258,39.03,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
14.20221,79.16484,336.34,0.36,0.57,2026-08-29,848,N,VIIRS,n,2.0NRT,292.66,D,336.34,2.54,1.264126727145683,43.68,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
14.49166,79.70969,339.76,0.45,0.63,2026-08-28,726,N,VIIRS,n,2.0NRT,297.46,D,339.76,6.57,2.0241930674493576,42.3,1,unknown,50000.0,1,Morning,Monsoon,8,Agricultural Burning
14.49187,79.7094,335.09,0.45,0.63,2026-08-28,726,N,VIIRS,n,2.0NRT,297.62,D,335.09,5.47,1.8671761085128091,37.47,1,unknown,50000.0,1,Morning,Monsoon,8,Agricultural Burning
14.4991,79.69765,330.15,0.38,0.44,2026-08-30,828,N,VIIRS,n,2.0NRT,297.16,D,330.15,1.87,1.0543120297715298,32.99,1,unknown,50000.0,1,Morning,Monsoon,8,Agricultural Burning
14.67836,76.89172,333.67,0.42,0.38,2026-08-30,828,N,VIIRS,n,2.0NRT,291.89,D,333.67,2.11,1.1346227261911428,41.78,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
14.75162,79.71841,330.88,0.45,0.63,2026-08-28,726,N,VIIRS,n,2.0NRT,293.97,D,330.88,2.94,1.3711807233098425,36.91,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
14.78831,79.94443,332.64,0.41,0.61,2026-08-29,848,N,VIIRS,n,2.0NRT,290.36,D,332.64,6.21,1.9754689512968577,42.28,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
14.50312,79.69711,336.85,0.38,0.44,2026-08-30,828,N,VIIRS,n,2.0NRT,296.91,D,336.85,1.54,0.9321640810304452,39.94,1,unknown,50000.0,1,Morning,Monsoon,8,Agricultural Burning
14.69206,79.62556,331.61,0.38,0.43,2026-08-30,828,N,VIIRS,n,2.0NRT,295.71,D,331.61,2.12,1.1378330018213911,35.9,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
14.71446,79.98879,342.4,0.4,0.44,2026-08-30,828,N,VIIRS,n,2.0NRT,295.02,D,342.4,7.26,2.1114245875328868,47.38,1,unknown,50000.0,0,Morning,Monsoon,8,Wildfire Risk
14.84624,78.37249,332.45,0.49,0.4,2026-08-30,828,N,VIIRS,n,2.0NRT,299.84,D,332.45,2.01,1.1019400787607843,32.61,1,unknown,50000.0,0,Morning,Monsoon,8,Industrial (Normal)
15.33388,76.28443,306.14,0.44,0.46,2026-08-27,2019,N,VIIRS,n,2.0NRT,289.24,N,306.14,1.24,0.8064758658669484,16.9,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.33447,76.2467,304.65,0.44,0.46,2026-08-27,2019,N,VIIRS,n,2.0NRT,290.98,N,304.65,0.65,0.5007752879124893,13.67,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.07126,76.86606,302.03,0.4,0.44,2026-08-27,2019,N,VIIRS,n,2.0NRT,286.05,N,302.03,1.52,0.9242589015233319,15.98,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.17269,76.6937,297.01,0.41,0.45,2026-08-27,2019,N,VIIRS,n,2.0NRT,273.2,N,297.01,1.21,0.7929925155296614,23.81,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
15.17371,76.65434,309.23,0.42,0.45,2026-08-27,2019,N,VIIRS,n,2.0NRT,285.98,N,309.23,2.19,1.1600209167967532,23.25,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.17508,76.67622,297.14,0.43,0.62,2026-08-28,1957,N,VIIRS,n,2.0NRT,282.33,N,297.14,0.95,0.6678293725756554,14.81,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
15.17742,76.65607,302.89,0.43,0.62,2026-08-28,1957,N,VIIRS,n,2.0NRT,286.94,N,302.89,2.55,1.2669476034873244,15.95,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
15.17891,76.65431,302.81,0.43,0.62,2026-08-28,1957,N,VIIRS,n,2.0NRT,286.99,N,302.81,1.76,1.0152306797290584,15.82,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.18081,76.67679,307.26,0.43,0.62,2026-08-28,1957,N,VIIRS,n,2.0NRT,285.14,N,307.26,1.49,0.9122827104766162,22.12,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
15.18128,76.67277,310.62,0.43,0.62,2026-08-28,1957,N,VIIRS,n,2.0NRT,286.51,N,310.62,2.0,1.0986122886681098,24.11,1,unknown,50000.0,5,Evening,Monsoon,8,Industrial (Normal)
15.18174,76.66875,301.69,0.43,0.62,2026-08-28,1957,N,VIIRS,n,2.0NRT,286.44,N,301.69,2.0,1.0986122886681098,15.25,1,unknown,50000.0,5,Evening,Monsoon,8,Industrial (Normal)
15.18244,76.67507,315.47,0.43,0.62,2026-08-28,1957,N,VIIRS,n,2.0NRT,286.94,N,315.47,2.9,1.3609765531356006,28.53,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
15.18288,76.67104,302.34,0.43,0.62,2026-08-28,1957,N,VIIRS,n,2.0NRT,287.09,N,302.34,1.48,0.9082585601768908,15.25,1,unknown,50000.0,5,Evening,Monsoon,8,Industrial (Normal)
15.18332,76.66703,307.26,0.43,0.62,2026-08-28,1957,N,VIIRS,n,2.0NRT,287.05,N,307.26,1.48,0.9082585601768908,20.21,1,unknown,50000.0,5,Evening,Monsoon,8,Industrial (Normal)
15.18653,76.67741,301.38,0.43,0.62,2026-08-28,1957,N,VIIRS,n,2.0NRT,286.17,N,301.38,1.49,0.9122827104766162,15.21,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.16888,76.67051,297.02,0.41,0.45,2026-08-30,2101,N,VIIRS,n,2.0NRT,279.46,N,297.02,0.4,0.33647223662121295,17.56,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.17345,76.78623,302.27,0.42,0.45,2026-08-30,2101,N,VIIRS,n,2.0NRT,284.14,N,302.27,0.79,0.5822156198526637,18.13,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.17362,76.69113,301.13,0.41,0.45,2026-08-30,2101,N,VIIRS,n,2.0NRT,281.35,N,301.13,0.52,0.41871033485818504,19.78,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
15.1757,76.65623,320.74,0.41,0.45,2026-08-30,2101,N,VIIRS,n,2.0NRT,283.06,N,320.74,3.12,1.415853163361435,37.68,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
15.17636,76.67603,312.47,0.41,0.45,2026-08-30,2101,N,VIIRS,n,2.0NRT,284.26,N,312.47,2.05,1.1151415906193203,28.21,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
15.17842,76.66464,301.31,0.41,0.45,2026-08-30,2101,N,VIIRS,n,2.0NRT,282.67,N,301.31,1.47,0.9042181506398859,18.64,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
15.18182,76.66927,302.97,0.41,0.45,2026-08-30,2101,N,VIIRS,n,2.0NRT,282.18,N,302.97,1.46,0.9001613499442714,20.79,1,unknown,50000.0,5,Evening,Monsoon,8,Industrial (Normal)
15.1825,76.66548,315.65,0.41,0.45,2026-08-30,2101,N,VIIRS,n,2.0NRT,280.75,N,315.65,1.46,0.9001613499442714,34.9,1,unknown,50000.0,5,Evening,Monsoon,8,Industrial (Normal)
15.43925,77.664,333.31,0.46,0.39,2026-08-30,828,N,VIIRS,n,2.0NRT,291.37,D,333.31,2.43,1.2325602611778486,41.94,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
15.02867,79.75406,334.11,0.44,0.62,2026-08-28,726,N,VIIRS,n,2.0NRT,296.17,D,334.11,2.51,1.2556160374777743,37.94,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
15.02335,78.01398,308.39,0.52,0.41,2026-08-27,2019,N,VIIRS,n,2.0NRT,285.12,N,308.39,2.22,1.169381359556317,23.27,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.17564,77.10123,299.95,0.39,0.44,2026-08-27,2019,N,VIIRS,n,2.0NRT,280.76,N,299.95,1.48,0.9082585601768908,19.19,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.17497,77.10068,306.28,0.4,0.6,2026-08-28,1957,N,VIIRS,n,2.0NRT,288.41,N,306.28,0.83,0.6043159668533294,17.87,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.46434,80.16425,349.37,0.43,0.62,2026-08-29,848,N,VIIRS,n,2.0NRT,293.78,D,349.37,5.8,1.916922612182061,55.59,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
15.47011,80.16361,333.26,0.43,0.62,2026-08-29,848,N,VIIRS,n,2.0NRT,289.99,D,333.26,5.8,1.916922612182061,43.27,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
15.65942,73.98846,301.95,0.65,0.73,2026-08-28,1957,N,VIIRS,n,2.0NRT,285.04,N,301.95,0.75,0.5596157879354227,16.91,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
15.66104,73.9874,299.07,0.65,0.73,2026-08-28,1957,N,VIIRS,n,2.0NRT,285.44,N,299.07,0.86,0.6205764877251099,13.63,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
15.99257,78.3996,304.82,0.51,0.41,2026-08-27,2017,N,VIIRS,n,2.0NRT,283.96,N,304.82,1.89,1.0612565021243408,20.86,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.84457,79.77414,312.68,0.44,0.38,2026-08-27,2017,N,VIIRS,n,2.0NRT,293.76,N,312.68,3.7,1.547562508716013,18.92,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
15.63637,79.58625,330.26,0.44,0.62,2026-08-28,726,N,VIIRS,n,2.0NRT,295.72,D,330.26,4.78,1.7544036826842861,34.54,1,unknown,50000.0,0,Morning,Monsoon,8,Industrial (Normal)
15.93384,79.5267,343.13,0.39,0.44,2026-08-30,828,N,VIIRS,n,2.0NRT,289.76,D,343.13,4.06,1.6213664832993742,53.37,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
16.34823,78.444,337.73,0.34,0.56,2026-08-29,848,N,VIIRS,n,2.0NRT,290.62,D,337.73,3.06,1.4011829736136414,47.11,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
15.76769,79.49413,331.28,0.44,0.62,2026-08-28,726,N,VIIRS,n,2.0NRT,292.63,D,331.28,3.29,1.4562867329399256,38.65,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
16.22416,80.35689,334.08,0.46,0.63,2026-08-29,848,N,VIIRS,n,2.0NRT,290.07,D,334.08,3.15,1.423108334242607,44.01,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
16.54488,79.75774,307.31,0.44,0.39,2026-08-27,2017,N,VIIRS,n,2.0NRT,293.17,N,307.31,3.09,1.4085449700547104,14.14,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
17.95565,80.79626,317.3,0.42,0.37,2026-08-27,2017,N,VIIRS,n,2.0NRT,291.82,N,317.3,2.91,1.3635373739972745,25.48,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
17.95681,80.78843,308.3,0.42,0.37,2026-08-27,2017,N,VIIRS,n,2.0NRT,291.87,N,308.3,3.03,1.3937663759585914,16.43,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
17.95635,80.79659,310.34,0.49,0.49,2026-08-28,1957,N,VIIRS,n,2.0NRT,286.49,N,310.34,1.61,0.959350221334602,23.85,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
17.64342,74.69589,335.54,0.41,0.61,2026-08-27,746,N,VIIRS,n,2.0NRT,291.34,D,335.54,4.07,1.623340817603092,44.2,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
18.68072,73.03546,301.74,0.42,0.45,2026-08-29,2121,N,VIIRS,n,2.0NRT,286.59,N,301.74,1.16,0.7701082216960736,15.15,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
18.68258,73.03453,301.67,0.42,0.45,2026-08-29,2121,N,VIIRS,n,2.0NRT,288.88,N,301.67,1.27,0.8197798314933114,12.79,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
18.68334,73.03059,312.61,0.42,0.45,2026-08-29,2121,N,VIIRS,n,2.0NRT,289.26,N,312.61,1.66,0.9783261227936076,23.35,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
18.68747,73.03146,301.4,0.42,0.45,2026-08-29,2121,N,VIIRS,n,2.0NRT,287.56,N,301.4,1.66,0.9783261227936076,13.84,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
18.68969,73.04101,304.97,0.39,0.36,2026-08-30,2059,N,VIIRS,n,2.0NRT,291.93,N,304.97,1.57,0.9439058989071284,13.04,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
18.69302,73.0416,319.89,0.39,0.36,2026-08-30,2059,N,VIIRS,n,2.0NRT,293.8,N,319.89,3.62,1.5303947050936475,26.09,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
17.46458,80.65409,319.97,0.42,0.37,2026-08-27,2017,N,VIIRS,n,2.0NRT,292.22,N,319.97,2.91,1.3635373739972745,27.75,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
17.46277,80.65205,305.23,0.5,0.49,2026-08-28,1957,N,VIIRS,n,2.0NRT,287.76,N,305.23,2.54,1.264126727145683,17.47,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
17.46345,80.65358,305.28,0.5,0.49,2026-08-28,1957,N,VIIRS,n,2.0NRT,287.2,N,305.28,1.06,0.7227059828014898,18.08,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
18.77881,73.74908,300.74,0.46,0.47,2026-08-29,2121,N,VIIRS,n,2.0NRT,286.8,N,300.74,0.99,0.688134638736401,13.94,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
18.54634,74.25378,311.92,0.42,0.38,2026-08-30,2059,N,VIIRS,n,2.0NRT,289.64,N,311.92,1.13,0.7561219797213337,22.28,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
20.86458,84.98833,338.21,0.39,0.36,2026-08-27,746,N,VIIRS,n,2.0NRT,293.29,D,338.21,4.15,1.6389967146756448,44.92,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
20.884,84.98126,330.65,0.39,0.36,2026-08-27,746,N,VIIRS,n,2.0NRT,295.69,D,330.65,2.97,1.3787660946990992,34.96,1,unknown,50000.0,0,Morning,Monsoon,8,Wildfire Risk
19.7772,73.79005,333.97,0.39,0.36,2026-08-30,830,N,VIIRS,n,2.0NRT,293.26,D,333.97,2.03,1.1085626195212777,40.71,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
19.93695,73.71136,323.05,0.4,0.37,2026-08-30,2059,N,VIIRS,n,2.0NRT,287.35,N,323.05,2.32,1.199964782928397,35.7,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
20.35619,72.94963,305.96,0.39,0.36,2026-08-30,2059,N,VIIRS,n,2.0NRT,291.96,N,305.96,1.84,1.0438040521731147,14.0,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
20.9107,71.46196,305.7,0.6,0.53,2026-08-28,2138,N,VIIRS,n,2.0NRT,292.17,N,305.7,2.89,1.358409157630355,13.53,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
20.86841,71.39706,303.07,0.48,0.4,2026-08-29,2118,N,VIIRS,n,2.0NRT,292.83,N,303.07,2.52,1.2584609896100056,10.24,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
20.78782,85.26209,335.01,0.39,0.36,2026-08-27,746,N,VIIRS,n,2.0NRT,289.15,D,335.01,1.55,0.9360933591703349,45.86,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
21.10433,72.64272,305.89,0.45,0.63,2026-08-27,2017,N,VIIRS,n,2.0NRT,264.87,N,305.89,2.66,1.297463147413275,41.02,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
21.10043,72.63733,305.36,0.35,0.57,2026-08-28,2138,N,VIIRS,n,2.0NRT,289.84,N,305.36,1.2,0.7884573603642702,15.52,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
21.1034,72.64882,301.14,0.35,0.57,2026-08-28,2138,N,VIIRS,n,2.0NRT,288.98,N,301.14,0.74,0.5538851132264376,12.16,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
21.10102,72.63954,295.93,0.38,0.36,2026-08-30,2059,N,VIIRS,n,2.0NRT,281.97,N,295.93,0.49,0.3987761199573678,13.96,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
21.1016,72.63586,315.23,0.38,0.36,2026-08-30,2059,N,VIIRS,n,2.0NRT,282.26,N,315.23,1.65,0.9745596399981308,32.97,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
21.26307,72.94081,312.03,0.38,0.36,2026-08-30,2059,N,VIIRS,n,2.0NRT,293.36,N,312.03,2.1,1.1314021114911006,18.67,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
21.74797,83.84405,332.09,0.55,0.43,2026-08-28,729,N,VIIRS,n,2.0NRT,289.1,D,332.09,4.65,1.7316555451583497,42.99,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
21.79665,72.08905,308.36,0.39,0.36,2026-08-30,2059,N,VIIRS,n,2.0NRT,292.6,N,308.36,1.45,0.8960880245566356,15.76,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
21.17639,74.58324,334.94,0.4,0.37,2026-08-30,830,N,VIIRS,n,2.0NRT,291.83,D,334.94,1.91,1.0681530811834012,43.11,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
21.59176,96.22928,301.52,0.44,0.39,2026-08-29,1938,N,VIIRS,n,2.0NRT,279.03,N,301.52,0.81,0.5933268452777344,22.49,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
21.84742,97.18694,334.06,0.48,0.4,2026-08-29,707,N,VIIRS,n,2.0NRT,293.31,D,334.06,3.89,1.5871923034867808,40.75,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
22.38937,73.11508,295.06,0.43,0.62,2026-08-27,2017,N,VIIRS,n,2.0NRT,272.37,N,295.06,0.59,0.4637340162321401,22.69,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
22.24742,87.38844,309.29,0.46,0.39,2026-08-27,2014,N,VIIRS,n,2.0NRT,285.15,N,309.29,1.81,1.0331844833456545,24.14,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
22.3576,87.29176,305.77,0.46,0.39,2026-08-27,2014,N,VIIRS,n,2.0NRT,285.89,N,305.77,1.78,1.0224509277025458,19.88,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
22.36518,87.3004,323.59,0.46,0.39,2026-08-27,2014,N,VIIRS,n,2.0NRT,287.19,N,323.59,3.88,1.5851452198650557,36.4,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
22.3763,87.27986,324.45,0.46,0.39,2026-08-27,2014,N,VIIRS,n,2.0NRT,287.22,N,324.45,3.31,1.4609379041156565,37.23,1,unknown,50000.0,6,Evening,Monsoon,8,Industrial (Normal)
22.3771,87.27546,307.83,0.46,0.39,2026-08-27,2014,N,VIIRS,n,2.0NRT,286.36,N,307.83,1.49,0.9122827104766162,21.47,1,unknown,50000.0,6,Evening,Monsoon,8,Industrial (Normal)
22.36216,87.01751,332.41,0.4,0.37,2026-08-28,729,N,VIIRS,n,2.0NRT,295.92,D,332.41,4.8,1.7578579175523736,36.49,1,unknown,50000.0,2,Morning,Monsoon,8,Agricultural Burning
22.377,87.2805,341.05,0.4,0.37,2026-08-28,729,N,VIIRS,n,2.0NRT,291.28,D,341.05,7.49,2.138889000323256,49.77,1,unknown,50000.0,6,Morning,Monsoon,8,Industrial (Normal)
22.37586,87.27822,331.92,0.43,0.46,2026-08-29,707,N,VIIRS,n,2.0NRT,292.02,D,331.92,4.74,1.747459210331475,39.9,1,unknown,50000.0,6,Morning,Monsoon,8,Industrial (Normal)
22.37665,87.28234,332.05,0.43,0.46,2026-08-29,707,N,VIIRS,n,2.0NRT,292.39,D,332.05,4.74,1.747459210331475,39.66,1,unknown,50000.0,6,Morning,Monsoon,8,Industrial (Normal)
22.36034,87.01775,301.87,0.46,0.47,2026-08-29,1938,N,VIIRS,n,2.0NRT,276.38,N,301.87,0.63,0.48858001481867097,25.49,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
22.36468,87.01837,303.34,0.46,0.47,2026-08-29,1938,N,VIIRS,n,2.0NRT,275.56,N,303.34,0.63,0.48858001481867097,27.78,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
22.36584,87.30197,304.37,0.44,0.46,2026-08-29,1938,N,VIIRS,n,2.0NRT,263.27,N,304.37,0.61,0.4762341789963716,41.1,1,unknown,50000.0,1,Evening,Monsoon,8,Wildfire Risk
22.37698,87.28178,298.14,0.44,0.46,2026-08-29,1938,N,VIIRS,n,2.0NRT,260.23,N,298.14,0.46,0.3784364357202451,37.91,1,unknown,50000.0,6,Evening,Monsoon,8,Industrial (Normal)
22.37749,87.27749,301.79,0.44,0.46,2026-08-29,1938,N,VIIRS,n,2.0NRT,261.04,N,301.79,0.46,0.3784364357202451,40.75,1,unknown,50000.0,6,Evening,Monsoon,8,Industrial (Normal)
22.78921,86.19717,327.01,0.41,0.37,2026-08-27,2014,N,VIIRS,n,2.0NRT,278.39,N,327.01,3.24,1.4445632692438664,48.62,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
22.79055,86.20983,306.4,0.41,0.37,2026-08-27,2014,N,VIIRS,n,2.0NRT,278.4,N,306.4,1.08,0.7323678937132266,28.0,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
22.92944,70.106,336.34,0.49,0.48,2026-08-28,907,N,VIIRS,n,2.0NRT,295.78,D,336.34,4.39,1.6845453849209058,40.56,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
23.69652,85.29062,304.11,0.39,0.36,2026-08-27,2014,N,VIIRS,n,2.0NRT,279.36,N,304.11,0.74,0.5538851132264376,24.75,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
23.84105,85.30284,296.4,0.39,0.36,2026-08-27,2014,N,VIIRS,n,2.0NRT,270.04,N,296.4,0.35,0.3001045924503381,26.36,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
23.54881,87.24468,296.44,0.44,0.39,2026-08-27,2014,N,VIIRS,n,2.0NRT,266.9,N,296.44,0.54,0.43178241642553783,29.54,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
23.55232,87.24541,308.68,0.44,0.39,2026-08-27,2014,N,VIIRS,n,2.0NRT,275.15,N,308.68,0.54,0.43178241642553783,33.53,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
23.55659,87.24186,305.1,0.44,0.38,2026-08-27,2014,N,VIIRS,n,2.0NRT,278.17,N,305.1,1.94,1.0784095813505903,26.93,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
23.56009,87.24259,308.29,0.44,0.38,2026-08-27,2014,N,VIIRS,n,2.0NRT,278.93,N,308.29,1.94,1.0784095813505903,29.36,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
23.56085,87.2383,327.01,0.44,0.38,2026-08-27,2014,N,VIIRS,n,2.0NRT,278.76,N,327.01,1.94,1.0784095813505903,48.25,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
23.66214,87.15569,314.34,0.44,0.38,2026-08-27,2014,N,VIIRS,n,2.0NRT,274.6,N,314.34,2.08,1.1249295969854831,39.74,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
23.66489,87.16066,304.31,0.44,0.38,2026-08-27,2014,N,VIIRS,n,2.0NRT,275.89,N,304.31,0.75,0.5596157879354227,28.42,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
23.68629,87.12115,295.74,0.44,0.38,2026-08-27,2014,N,VIIRS,n,2.0NRT,261.37,N,295.74,0.41,0.3435897043900769,34.37,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
23.55899,87.24026,330.62,0.41,0.45,2026-08-29,709,N,VIIRS,n,2.0NRT,290.41,D,330.62,2.57,1.2725655957915476,40.21,1,unknown,50000.0,3,Morning,Monsoon,8,Industrial (Normal)
24.69089,73.00126,300.42,0.5,0.41,2026-08-29,2118,N,VIIRS,n,2.0NRT,281.62,N,300.42,0.74,0.5538851132264376,18.8,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
24.82164,73.09422,296.48,0.51,0.41,2026-08-29,2118,N,VIIRS,n,2.0NRT,276.77,N,296.48,0.53,0.4252677354043441,19.71,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
24.68952,73.00175,308.21,0.39,0.36,2026-08-30,2057,N,VIIRS,n,2.0NRT,292.27,N,308.21,1.08,0.7323678937132266,15.94,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
24.95683,68.29113,330.06,0.39,0.36,2026-08-29,850,N,VIIRS,l,2.0NRT,304.65,D,330.06,2.12,1.1378330018213911,25.41,0,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
23.74449,90.5308,337.63,0.43,0.38,2026-08-29,707,N,VIIRS,l,2.0NRT,295.91,D,337.63,3.85,1.5789787049493917,41.72,0,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
24.11609,86.8623,299.6,0.42,0.38,2026-08-28,1955,N,VIIRS,n,2.0NRT,273.16,N,299.6,1.75,1.0116009116784799,26.44,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
24.11668,86.85818,299.08,0.42,0.38,2026-08-28,1955,N,VIIRS,n,2.0NRT,270.26,N,299.08,1.25,0.8109302162163288,28.82,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
